Dato,Avdeling,Batch,Anlegg,Biomasse,Tilvekst,Alkalitet,Kalsium,Co2,Co2UtKar,Farge,NitrogenProsent,No3,No2,OksygenProsent,pH_etter,pH_foer,SalinitetProsent,DriftsvannGraderC,RaavannGraderC,TAN,Turbiditet,TotaltGasstrykkProsent
2024-08-02,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,55568.38519,808.77933,55.2000,,7.0000,,5.0000,,40.8000,0.0400,97.0000,7.2700,7.0500,2.9000,14.0000,,0.2500,2.0000,
2024-08-03,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,56432.49244,864.10725,,,7.4000,,4.0000,,,,96.0000,7.2800,7.0900,2.9000,13.9000,,,2.0000,
2024-08-04,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,57295.41220,862.91976,,,8.1000,,6.0000,,,,95.0000,7.3100,7.1100,2.9000,13.9000,,,2.0000,
2024-08-05,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,58130.62754,835.21534,61.2000,,9.5000,,8.0000,,44.7000,0.0700,102.0000,7.2700,7.0500,2.9000,14.0000,,0.1900,1.0000,
2024-08-06,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,59002.32240,871.69486,,,8.8000,,4.0000,,,,101.0000,7.3700,7.1500,2.9000,14.0000,,,2.0000,
2024-08-07,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,59852.10546,849.78306,60.0000,,9.5000,,7.0000,,48.7000,0.0900,96.0000,7.2300,7.0300,2.9000,14.1000,11.6000,0.1700,3.0000,
2024-08-08,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,60725.86799,873.76253,,,5.8000,,,,,,92.0000,7.3300,7.1000,2.9000,14.0000,,,3.0000,
2024-08-09,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,61584.37942,858.51143,,,6.3000,,,,48.9000,0.0900,92.0000,7.2800,7.0800,2.9000,14.1000,,0.1600,4.0000,
2024-08-10,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,62407.03491,822.65549,,,8.0000,,,,,,90.0000,7.1800,7.0100,3.0000,14.0000,,,5.0000,
2024-08-11,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,63236.18277,829.14786,,,8.7000,,,,,,90.0000,7.0800,7.0300,3.0000,14.0000,,,5.0000,
2024-08-12,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,64070.36868,834.18591,62.4000,,9.2000,,,,50.6000,0.0600,90.0000,7.1700,7.0100,2.9000,14.0000,,0.1800,5.0000,
2024-08-13,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,65088.67319,1018.30451,,,10.2000,,,,,,90.0000,7.1900,6.9900,2.9000,14.0000,,,3.0000,
2024-08-14,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,66148.46429,1059.79110,65.0000,,8.5000,,12.0000,,49.8000,0.8000,92.0000,7.2400,7.0700,2.9000,14.1000,,0.2300,3.0000,
2024-08-15,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,67207.42541,1058.96112,,,9.2000,,,,,,91.0000,7.2300,7.0700,2.9000,14.1000,,,3.0000,
2024-08-16,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,68266.85157,1059.42616,59.6000,,8.7000,,,,42.0000,0.0700,90.0000,7.2800,7.1100,2.9000,14.1000,,0.2000,2.0000,
2024-08-17,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,69327.91050,1061.05893,,,11.7000,,,,,,91.0000,7.1500,7.0200,3.0000,14.0000,,,2.0000,
2024-08-18,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,70390.61526,1062.70476,,,10.0000,,,,,,92.0000,7.2100,7.0500,3.0000,14.0000,,,3.0000,
2024-08-19,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,71448.94480,1058.32954,72.0000,,7.8000,,1.0000,,69.0000,0.1200,93.0000,7.2800,7.0900,3.0000,14.0000,,0.2000,2.0000,
2024-08-20,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,72554.69831,1105.75351,,,7.7000,,,,,,94.0000,7.2700,7.1100,3.0000,14.1000,,,3.0000,
2024-08-21,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,73408.25348,853.55517,37.2000,,8.8000,,,,70.0000,0.1400,90.0000,7.0700,6.9200,3.0000,14.0000,,0.1500,3.0000,
2024-08-22,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,74261.48690,853.23342,,,9.5000,,,,,,92.0000,6.9400,6.8500,3.0000,14.1000,,,2.0000,
2024-08-23,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,75373.06517,1111.57827,53.6000,,7.4000,,,,48.9000,0.1500,90.0000,7.1900,7.0500,3.0000,14.1000,,0.1700,1.0000,
2024-08-24,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,76487.44244,1114.37727,72.0000,,8.7000,,9.0000,,66.6000,0.1400,98.0000,7.2500,7.1000,3.0000,14.0000,,0.2000,2.0000,
2024-08-25,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,77600.72592,1113.28348,,,9.0000,,8.0000,,62.0000,0.1300,98.0000,7.2300,7.0800,3.0000,14.0000,,0.1800,2.0000,
2024-08-26,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,78594.03374,993.30782,71.6000,,8.2000,,7.0000,,45.8000,0.1200,95.0000,7.2700,7.1200,3.0000,14.0000,,0.2000,1.0000,
2024-08-27,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,79587.42002,993.38628,,,7.8000,,,,,,95.0000,7.2400,7.1200,3.0000,14.0000,,,2.0000,
2024-08-28,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,80672.75705,1085.33703,40.8000,,9.6000,,,,29.8000,0.1000,93.0000,7.2100,7.0600,3.0000,14.0000,,0.1700,2.0000,
2024-08-29,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,81830.35257,1157.59552,,,11.1000,,,,,,93.0000,7.1800,7.0300,3.0000,14.1000,,,1.0000,
2024-08-30,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,83060.11513,1229.76256,80.8000,,11.1000,,8.0000,,38.3000,0.2300,94.0000,7.2000,7.0600,3.0000,14.1000,,0.7100,2.0000,
2024-08-31,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,84353.05296,1292.93783,,,12.2000,,,,,,95.0000,7.2100,7.0500,3.0000,,,0.8600,3.0000,
2024-09-01,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,85372.63689,1019.58393,,,12.9000,,,,,,95.0000,7.2000,7.0500,3.1000,14.0000,,,2.0000,
2024-09-02,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,86283.10977,910.47288,72.0000,,13.7000,,7.0000,,35.0000,0.1800,95.0000,7.2000,7.0400,3.1000,14.1000,,0.7800,2.0000,
2024-09-03,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,87074.97158,791.86181,,,14.0000,,,,,,95.0000,7.2100,7.0400,3.0000,14.1000,,,3.0000,
2024-09-04,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,87826.81301,751.84143,96.0000,,11.2000,,7.0000,,38.6000,0.1600,95.0000,7.2000,7.0100,3.1000,14.1000,,0.6800,2.0000,
2024-09-05,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,88344.64139,517.82838,,,9.7000,,,,,,97.0000,7.2900,7.0700,3.1000,14.2000,,,3.0000,
2024-09-06,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,88848.32020,503.67881,97.0000,,10.9000,,1.0000,,50.6000,0.1300,95.0000,7.2400,7.0500,3.1000,14.2000,,0.4600,2.0000,
2024-09-07,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,89357.15410,508.83390,,,11.0000,,,,,,94.0000,7.2000,7.0100,3.1000,14.2000,,,3.0000,
2024-09-08,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,89898.53540,541.38130,,,11.2000,,,,,,94.0000,7.2200,7.0300,3.0000,14.1000,,,2.0000,
2024-09-09,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,90402.26374,503.72834,116.0000,,11.8000,,8.0000,,64.2000,0.1100,91.0000,7.2500,7.0500,3.0000,14.1000,,0.3900,2.0000,
2024-09-10,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,90937.51861,535.25487,130.0000,,11.4000,,7.0000,,65.0000,0.1000,93.0000,7.3800,7.1600,3.1000,14.1000,,0.3600,2.0000,
2024-09-11,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,91480.34151,542.82290,167.0000,,11.7000,,7.0000,,65.4000,0.1100,93.0000,7.4300,7.2200,3.1000,14.0000,,0.3900,2.0000,
2024-09-12,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,91978.78856,498.44705,168.0000,,12.3000,,7.0000,,61.4000,0.1000,96.0000,7.4000,7.2000,3.1000,14.1000,,0.3800,2.0000,
2024-09-13,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,92476.11180,497.32324,164.8000,,11.6000,,9.0000,,58.8000,0.1000,94.0000,7.4000,7.2100,3.1000,14.1000,,0.3700,3.0000,
2024-09-14,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,93119.11486,643.00306,,,13.2000,,11.0000,,,,93.0000,7.2800,7.0800,3.0000,14.1000,,,2.0000,
2024-09-15,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,93710.04166,590.92680,,,12.1000,,16.0000,,55.6000,0.1100,96.0000,7.3200,7.1000,3.0000,14.0000,,0.4200,2.0000,
2024-09-16,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,94243.10256,533.06090,125.6000,,12.8000,,10.0000,,52.0000,0.1100,95.0000,7.3000,7.0900,3.0000,14.0000,,0.4400,2.0000,
2024-09-17,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,94802.08401,558.98145,,,12.7000,,11.0000,,,,94.0000,7.3100,7.0900,3.0000,14.0000,,,2.0000,
2024-09-18,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,95438.69998,636.61597,142.0000,,12.5000,,9.0000,,40.8000,0.1200,98.0000,7.3800,7.1100,3.0000,14.0000,,0.4700,2.0000,
2024-09-19,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,96131.12214,692.42216,,,14.5000,,14.0000,,,,97.0000,7.2700,7.0900,3.0000,14.1000,,,3.0000,
2024-09-20,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,96891.75229,760.63015,131.2000,,,13.9000,10.0000,,45.4000,0.1300,97.0000,7.2900,7.1000,3.0000,14.1000,,0.5900,2.0000,
2024-09-21,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,97734.69951,842.94722,,,,13.2000,10.0000,,,,96.0000,7.3000,7.1000,3.0000,14.0000,,,2.0000,
2024-09-22,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,98671.92847,937.22896,,,,13.0000,15.0000,,,,102.0000,7.2800,7.1100,3.0000,14.0000,,,2.0000,
2024-09-23,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,99589.03888,917.11041,116.8000,,,14.0000,11.0000,,40.1000,0.1600,95.0000,7.2700,7.0600,3.0000,14.0000,,0.7400,3.0000,
2024-09-24,Postsmolt B1,RASB1_54.2024-07-13.2024-09-28,RASB1_54,99588.49727,-0.54161,,,,13.0000,,,,,100.0000,7.2900,7.0900,3.1000,14.0000,,,2.0000,
2024-10-10,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,28637.17445,0.00000,,,,1.2000,13.0000,,4.1000,0.0100,100.0000,7.2400,7.1900,2.8000,13.2000,,,5.0000,
2024-10-11,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,49362.11828,20724.94383,36.8000,,,2.4000,9.0000,,4.7000,0.0100,95.0000,7.2500,7.0200,2.8000,13.1000,,0.2000,2.0000,
2024-10-12,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,50148.97132,786.85304,,,,3.6000,,,,,91.0000,7.3300,7.0400,2.9000,13.2000,,,2.0000,
2024-10-13,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,50810.30508,661.33376,,,,3.6000,,,,,90.0000,7.3000,7.0600,2.9000,13.2000,,,2.0000,
2024-10-14,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,57238.96279,6428.65771,54.0000,,,4.8000,16.0000,,9.4000,0.0200,90.0000,7.1100,6.9000,2.9000,13.3000,,0.2000,1.0000,
2024-10-15,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,57848.74616,609.78337,54.4000,,,5.5000,12.0000,,9.7000,0.0200,94.0000,7.3100,7.0000,2.9000,13.2000,,0.2000,2.0000,
2024-10-16,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,58465.37633,616.63017,60.8000,,6.4000,,13.0000,,11.6000,0.0300,95.0000,7.3400,7.0300,2.9000,13.4000,,,3.0000,
2024-10-17,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,59166.71574,701.33941,,,,7.8000,18.0000,,13.8000,0.0400,97.0000,7.0500,6.7900,2.9000,13.9000,,0.1800,4.0000,
2024-10-18,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,59762.30390,595.58816,66.4000,,,7.0000,12.0000,,17.5000,0.0300,96.0000,7.3600,7.0500,3.0000,14.1000,,0.2000,4.0000,
2024-10-19,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,60486.45288,724.14898,,,,7.6000,9.0000,,,,92.0000,7.3300,7.0000,3.0000,14.1000,,,2.0000,
2024-10-20,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,61289.06463,802.61175,,,6.5000,,10.0000,,,,94.0000,7.3100,7.0500,3.0000,14.1000,,,1.0000,
2024-10-21,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,62115.62536,826.56073,76.0000,,,7.9000,14.0000,,23.8000,0.0700,90.0000,7.3700,7.0300,3.0000,14.1000,,0.2300,1.0000,
2024-10-22,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,62962.14835,846.52299,,,,7.0000,17.0000,,,,90.0000,7.4200,7.0700,3.0000,14.0000,,,3.0000,
2024-10-23,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,63845.18752,883.03917,,,7.2000,7.2000,,,,,97.0000,7.3700,7.0800,3.0000,14.1000,,,3.0000,
2024-10-24,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,64722.63176,877.44424,70.0000,,,9.7000,15.0000,,37.5000,0.0700,94.0000,7.2500,7.0000,3.0000,14.1000,,0.2700,5.0000,
2024-10-25,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,65588.85008,866.21832,89.2000,,,8.8000,14.0000,,41.0000,0.0500,92.0000,7.3600,7.0700,3.0000,14.1000,,0.1600,7.0000,
2024-10-26,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,66520.61476,931.76468,,,,11.3000,11.0000,,,,96.0000,7.3000,7.0500,3.0000,14.0000,,,4.0000,
2024-10-27,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,67516.66179,996.04703,,,,11.3000,11.0000,,,,93.0000,7.3000,7.0300,3.0000,14.0000,,,4.0000,
2024-10-28,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,68641.32500,1124.66321,73.6000,,,12.2000,7.0000,,47.5000,0.1200,97.0000,7.2600,6.9900,3.0000,14.1000,,0.6900,2.0000,
2024-10-29,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,69759.99761,1118.67261,,,,12.2000,5.0000,,,,100.0000,7.3100,7.0100,3.0000,14.1000,,,3.0000,
2024-10-30,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,70850.52637,1090.52876,68.0000,,,12.4000,7.0000,,33.5000,0.0900,95.0000,7.3500,6.9900,3.0000,14.1000,,0.5500,1.0000,
2024-10-31,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,71854.78966,1004.26329,,,,10.5000,8.0000,,,,97.0000,7.2100,6.9700,3.0000,14.1000,,,2.0000,
2024-11-01,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,72557.60031,702.81065,78.4000,,,9.8000,10.0000,,64.2000,0.0800,92.0000,7.2300,6.9800,3.0000,14.1000,,0.4200,2.0000,
2024-11-02,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,73180.98853,623.38822,,,,10.4000,,,,,93.0000,7.2500,7.0300,3.0000,14.0000,,,2.0000,
2024-11-03,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,73701.36499,520.37646,,,,10.8000,,,,,91.0000,7.2300,6.9800,3.0000,14.1000,,,1.0000,
2024-11-04,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,74287.50245,586.13746,72.0000,,,11.2000,11.0000,,64.4000,0.0600,100.0000,7.2600,7.0000,3.0000,14.1000,,0.2900,2.0000,
2024-11-05,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,74880.96361,593.46116,,,11.0000,9.5000,5.0000,101.0000,,,91.0000,7.2300,6.9900,3.0000,14.1000,,,2.0000,100.1000
2024-11-06,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,75325.35183,444.38822,66.0000,,9.0000,9.6000,8.0000,104.0000,64.2000,0.0500,93.0000,7.2700,7.0200,3.0000,14.1000,,0.2400,1.0000,101.5000
2024-11-07,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,75573.64283,248.29100,,,,10.1000,11.0000,,,,92.0000,7.2600,7.0000,3.0000,14.1000,,,2.0000,
2024-11-08,Postsmolt B1,RASB1_51.2024-10-10.2024-12-19,RASB1_51,75867.73933,294.09650,63.2000,,,9.3000,17.0000,,61.0000,0.0400,94.0000,7.2300,7.0000,3.0000,14.1000,,0.1500,2.0000,
